accumulation_count,base_only_gradient_norm,clip_scale,clipping_triggered,epoch,global_optimizer_step,h1_only_gradient_norm,h1_to_base_gradient_ratio,learning_rate,nonfinite,optimizer_step_in_epoch,other_prior_gradient_norm,parameter_update_norm,selected_h1_gradient_norm,total_gradient_norm_after_clip,total_gradient_norm_before_clip
4,8.312490463256836,0.12191549130707303,True,8,169,0.0,,0.0008536998372026805,False,8,0.6010602712631226,0.3136463165283203,0.0,0.9999998211860657,8.20240306854248
4,6.049864292144775,0.16799988720710698,True,8,170,0.0,,0.0008536998372026805,False,9,0.598298966884613,0.3133675754070282,0.0,0.9999998211860657,5.952384948730469
4,14.747734069824219,0.06753941752070301,True,8,171,0.0,,0.0008536998372026805,False,10,0.6443419456481934,0.31107935309410095,0.0,0.9999998807907104,14.806168556213379
4,12.490333557128906,0.07992162227381076,True,8,172,0.0,,0.0008536998372026805,False,11,0.6587852239608765,0.30858999490737915,0.0,0.9999998807907104,12.512258529663086
4,8.450526237487793,0.11895030925973235,True,8,173,0.0,,0.0008536998372026805,False,12,0.6687260866165161,0.30757126212120056,0.0,0.9999998807907104,8.406871795654297
4,18.599285125732422,0.05366247892550581,True,8,174,0.0,,0.0008536998372026805,False,13,0.6417718529701233,0.3037656247615814,0.0,0.9999998807907104,18.634994506835938
4,7.983235836029053,0.12309551813352589,True,8,175,0.0,,0.0008536998372026805,False,14,0.7329409718513489,0.30458971858024597,0.0,0.9999998211860657,8.123772621154785
4,5.536497116088867,0.1800522104979744,True,8,176,0.0,,0.0008536998372026805,False,15,0.7061670422554016,0.3059362769126892,0.0,0.9999997615814209,5.5539445877075195
4,9.856093406677246,0.10136309709146213,True,8,177,0.0,,0.0008536998372026805,False,16,0.6699181795120239,0.303474098443985,0.0,0.9999998211860657,9.865523338317871
4,16.854595184326172,0.05898393210763649,True,8,178,0.0,,0.0008536998372026805,False,17,0.6526969075202942,0.30144065618515015,0.0,0.9999998211860657,16.95376968383789
4,18.754446029663086,0.05312255399388312,True,8,179,0.0,,0.0008536998372026805,False,18,0.7174104452133179,0.29667580127716064,0.0,0.9999999403953552,18.82439613342285
3,6.965449333190918,0.14453810980736817,True,8,180,0.0,,0.0008536998372026805,False,19,0.7311797142028809,0.2965642511844635,0.0,0.9999999403953552,6.918590545654297
4,9.75057315826416,0.10133120319690546,True,9,181,0.0,,0.0008119331560284374,False,0,0.6835848093032837,0.2812053859233856,0.0,0.9999999403953552,9.86862850189209
4,5.631647109985352,0.17368193085194047,True,9,182,0.0,,0.0008119331560284374,False,1,0.6383039951324463,0.28490379452705383,0.0,0.9999998211860657,5.757651329040527
4,10.910423278808594,0.0895996106266921,True,9,183,0.0,,0.0008119331560284374,False,2,0.6858498454093933,0.2865346372127533,0.0,1.0,11.160762786865234
4,17.769620895385742,0.05618602103096367,True,9,184,0.0,,0.0008119331560284374,False,3,0.730317234992981,0.28216037154197693,0.0,0.9999998807907104,17.79802131652832
4,12.25306224822998,0.08193043973025001,True,9,185,0.0,,0.0008119331560284374,False,4,0.6794703602790833,0.2786185145378113,0.0,0.9999998807907104,12.205475807189941
4,9.744428634643555,0.10003876280720574,True,9,186,0.0,,0.0008119331560284374,False,5,1.1566370725631714,0.276601105928421,0.0,0.9999998807907104,9.996125221252441
4,10.987361907958984,0.09186745866417312,True,9,187,0.0,,0.0008119331560284374,False,6,0.6584310531616211,0.2733011543750763,0.0,0.9999998211860657,10.885247230529785
4,7.771732807159424,0.13029249258995743,True,9,188,0.0,,0.0008119331560284374,False,7,0.6940199732780457,0.27174052596092224,0.0,0.9999999403953552,7.675039291381836
4,9.394983291625977,0.10329382446208603,True,9,189,0.0,,0.0008119331560284374,False,8,0.8319249153137207,0.27317172288894653,0.0,0.9999999403953552,9.681120872497559
4,6.337897777557373,0.15342758874378176,True,9,190,0.0,,0.0008119331560284374,False,9,0.7616427540779114,0.2764219343662262,0.0,0.9999998211860657,6.517732620239258
4,12.726622581481934,0.07785380523451489,True,9,191,0.0,,0.0008119331560284374,False,10,0.7188795804977417,0.27305689454078674,0.0,0.9999999403953552,12.844587326049805
4,7.209481716156006,0.1353350280068996,True,9,192,0.0,,0.0008119331560284374,False,11,0.7527018785476685,0.275186687707901,0.0,0.9999998211860657,7.3890700340271
4,8.694724082946777,0.11344927221372661,True,9,193,0.0,,0.0008119331560284374,False,12,0.7046189308166504,0.27178478240966797,0.0,0.9999999403953552,8.814512252807617
4,20.698026657104492,0.048297606288947345,True,9,194,0.0,,0.0008119331560284374,False,13,0.7342141270637512,0.26902493834495544,0.0,0.9999998211860657,20.704959869384766
4,14.747955322265625,0.06753318418072052,True,9,195,0.0,,0.0008119331560284374,False,14,0.6590090394020081,0.2670424282550812,0.0,0.9999998807907104,14.807535171508789
4,23.391010284423828,0.04258409068092894,True,9,196,0.0,,0.0008119331560284374,False,15,0.6853115558624268,0.2638401687145233,0.0,0.9999998807907104,23.482948303222656
4,9.85888671875,0.10327665134881744,True,9,197,0.0,,0.0008119331560284374,False,16,0.6297017931938171,0.26225972175598145,0.0,0.9999998807907104,9.682730674743652
4,7.529892444610596,0.1369298325626882,True,9,198,0.0,,0.0008119331560284374,False,17,0.5977283716201782,0.26080039143562317,0.0,0.9999998211860657,7.3030104637146
4,7.773131370544434,0.13178209132635063,True,9,199,0.0,,0.0008119331560284374,False,18,0.6464772820472717,0.26123782992362976,0.0,0.9999998211860657,7.588284492492676
3,9.905167579650879,0.1012443315490776,True,9,200,0.0,,0.0008119331560284374,False,19,0.7107795476913452,0.26109763979911804,0.0,0.9999999403953552,9.877096176147461
4,8.154828071594238,0.12075735921587685,True,10,201,0.0,,0.0007662500222194107,False,0,0.7891709208488464,0.2457503080368042,0.0,0.9999998211860657,8.281068801879883
4,8.140469551086426,0.1203984929979888,True,10,202,0.0,,0.0007662500222194107,False,1,0.8383523225784302,0.24603600800037384,0.0,0.9999998807907104,8.30575180053711
4,10.990232467651367,0.08871566874202008,True,10,203,0.0,,0.0007662500222194107,False,2,0.8143234252929688,0.24449539184570312,0.0,0.9999998807907104,11.271965980529785
4,15.206951141357422,0.06419568635030476,True,10,204,0.0,,0.0007662500222194107,False,3,0.973883867263794,0.24174532294273376,0.0,0.9999998211860657,15.577370643615723
4,11.19248104095459,0.08672149835948216,True,10,205,0.0,,0.0007662500222194107,False,4,0.8569086790084839,0.2403009980916977,0.0,0.9999998807907104,11.531166076660156
4,11.252229690551758,0.08449392251908852,True,10,206,0.0,,0.0007662500222194107,False,5,1.336218237876892,0.23856821656227112,0.0,0.9999998807907104,11.83517074584961
4,16.7083740234375,0.05779508522186744,True,10,207,0.0,,0.0007662500222194107,False,6,1.4111698865890503,0.23878014087677002,0.0,0.9999998211860657,17.302509307861328
4,11.589571952819824,0.07297013333533751,True,10,208,0.0,,0.0007662500222194107,False,7,3.7942755222320557,0.23726199567317963,0.0,0.9999999403953552,13.70423698425293
4,12.135540962219238,0.07909264196062521,True,10,209,0.0,,0.0007662500222194107,False,8,1.9132182598114014,0.23589582741260529,0.0,0.9999998807907104,12.643401145935059
4,17.631488800048828,0.05679537618942076,True,10,210,0.0,,0.0007662500222194107,False,9,0.5922296643257141,0.23429875075817108,0.0,0.9999998211860657,17.607067108154297
4,9.867740631103516,0.10204020861598742,True,10,211,0.0,,0.0007662500222194107,False,10,0.683825671672821,0.23412767052650452,0.0,1.0,9.800058364868164
4,13.013246536254883,0.0769160689018267,True,10,212,0.0,,0.0007662500222194107,False,11,0.5831325650215149,0.23478306829929352,0.0,0.9999998807907104,13.001184463500977
4,17.684921264648438,0.056352791381125346,True,10,213,0.0,,0.0007662500222194107,False,12,0.5754116177558899,0.23206305503845215,0.0,0.9999999403953552,17.745349884033203
4,15.1758394241333,0.06572295304762854,True,10,214,0.0,,0.0007662500222194107,False,13,0.6481661200523376,0.22957612574100494,0.0,0.9999998807907104,15.215384483337402
4,13.89932918548584,0.07191192720146335,True,10,215,0.0,,0.0007662500222194107,False,14,0.6743118166923523,0.22875960171222687,0.0,1.0,13.905899047851562
4,6.168696403503418,0.16498737115967016,True,10,216,0.0,,0.0007662500222194107,False,15,0.666951596736908,0.22989897429943085,0.0,0.9999998211860657,6.061069965362549
4,17.52178192138672,0.05669210895471437,True,10,217,0.0,,0.0007662500222194107,False,16,0.657140851020813,0.2286752462387085,0.0,0.9999999403953552,17.63913917541504
4,8.646354675292969,0.11457993679710823,True,10,218,0.0,,0.0007662500222194107,False,17,0.7694709897041321,0.22859381139278412,0.0,0.9999998807907104,8.727531433105469
4,10.794206619262695,0.09150124553969212,True,10,219,0.0,,0.0007662500222194107,False,18,0.8297464847564697,0.22684358060359955,0.0,0.9999998211860657,10.928812980651855
3,14.630328178405762,0.06747834301675511,True,10,220,0.0,,0.0007662500222194107,False,19,0.8630265593528748,0.22546131908893585,0.0,0.9999998211860657,14.81956958770752
4,7.214953899383545,0.1247638612002996,True,11,221,0.0,,0.0007172249276892203,False,0,1.3764722347259521,0.21128922700881958,0.0,0.9999998807907104,8.015141487121582
4,9.297060012817383,0.10397672993930024,True,11,222,0.0,,0.0007172249276892203,False,1,0.908969521522522,0.21085363626480103,0.0,0.9999998807907104,9.617536544799805
4,10.666009902954102,0.09294267443658973,True,11,223,0.0,,0.0007172249276892203,False,2,0.7080501317977905,0.2105105072259903,0.0,0.9999997615814209,10.759320259094238
4,17.01336097717285,0.05796182414004375,True,11,224,0.0,,0.0007172249276892203,False,3,0.8096820116043091,0.21077102422714233,0.0,0.9999998807907104,17.252735137939453
4,16.79932975769043,0.059644373517246524,True,11,225,0.0,,0.0007172249276892203,False,4,0.7673640251159668,0.20778495073318481,0.0,0.9999999403953552,16.766040802001953
4,12.902302742004395,0.07801335334080153,True,11,226,0.0,,0.0007172249276892203,False,5,0.6781671643257141,0.20667557418346405,0.0,0.9999998211860657,12.818318367004395
4,21.139833450317383,0.04736013805665244,True,11,227,0.0,,0.0007172249276892203,False,6,0.6945887207984924,0.20531637966632843,0.0,0.9999998807907104,21.114803314208984
4,14.124939918518066,0.07078385769783295,True,11,228,0.0,,0.0007172249276892203,False,7,0.7102775573730469,0.20543767511844635,0.0,1.0,14.127514839172363
4,9.063496589660645,0.10907728759375052,True,11,229,0.0,,0.0007172249276892203,False,8,0.7032706141471863,0.20945721864700317,0.0,0.9999998211860657,9.167811393737793
4,8.090923309326172,0.12339707229449905,True,11,230,0.0,,0.0007172249276892203,False,9,0.6026773452758789,0.2078264057636261,0.0,0.9999998807907104,8.103919982910156
4,8.484219551086426,0.11958911314990289,True,11,231,0.0,,0.0007172249276892203,False,10,0.6920220255851746,0.20803971588611603,0.0,0.9999997615814209,8.36196517944336
4,11.873302459716797,0.08438851572043697,True,11,232,0.0,,0.0007172249276892203,False,11,0.6303077936172485,0.20586346089839935,0.0,0.9999999403953552,11.849953651428223
4,15.217022895812988,0.06440880960200944,True,11,233,0.0,,0.0007172249276892203,False,12,1.2091920375823975,0.20411838591098785,0.0,0.9999998807907104,15.525826454162598
4,10.054336547851562,0.0866002281422331,True,11,234,0.0,,0.0007172249276892203,False,13,3.0034019947052,0.2026454210281372,0.0,0.9999998211860657,11.547313690185547
4,10.877815246582031,0.08937151025711987,True,11,235,0.0,,0.0007172249276892203,False,14,0.7656326293945312,0.2020622044801712,0.0,0.9999999403953552,11.189248085021973
4,20.556110382080078,0.04840078949652057,True,11,236,0.0,,0.0007172249276892203,False,15,0.7601928114891052,0.20101219415664673,0.0,0.9999999403953552,20.66082000732422
4,6.947459697723389,0.13854875773317893,True,11,237,0.0,,0.0007172249276892203,False,16,0.8705863952636719,0.2004610151052475,0.0,0.9999999403953552,7.217675685882568
4,12.691452026367188,0.07789500098912423,True,11,238,0.0,,0.0007172249276892203,False,17,0.7767435312271118,0.20035460591316223,0.0,0.9999998807907104,12.837794303894043
4,8.682594299316406,0.11267549938438612,True,11,239,0.0,,0.0007172249276892203,False,18,0.7397181987762451,0.20152179896831512,0.0,1.0,8.875043869018555
3,9.775979995727539,0.09917709314234197,True,11,240,0.0,,0.0007172249276892203,False,19,0.9138116240501404,0.20103615522384644,0.0,0.9999999403953552,10.08297348022461
4,12.987847328186035,0.0747486282820895,True,12,241,0.0,,0.000665474391446606,False,0,0.8838844895362854,0.1869126558303833,0.0,0.9999999403953552,13.378171920776367
4,7.189835548400879,0.13356601985359245,True,12,242,0.0,,0.000665474391446606,False,1,0.8413162231445312,0.1856463998556137,0.0,0.9999998211860657,7.486934185028076
4,8.232918739318848,0.11949072039762171,True,12,243,0.0,,0.000665474391446606,False,2,0.8277736306190491,0.1877400428056717,0.0,0.9999999403953552,8.368850708007812
4,9.08814525604248,0.1101951789819376,True,12,244,0.0,,0.000665474391446606,False,3,0.70987468957901,0.1871565878391266,0.0,0.9999999403953552,9.074807167053223
4,7.535399913787842,0.13215972408915025,True,12,245,0.0,,0.000665474391446606,False,4,0.6920883059501648,0.18759360909461975,0.0,0.9999997615814209,7.566601753234863
4,6.584814548492432,0.1569075662946274,True,12,246,0.0,,0.000665474391446606,False,5,0.6158900260925293,0.18849945068359375,0.0,0.9999998807907104,6.373178958892822
4,8.941571235656738,0.11183263499439064,True,12,247,0.0,,0.000665474391446606,False,6,0.6970931887626648,0.18538133800029755,0.0,0.9999999403953552,8.941933631896973
4,11.472122192382812,0.08671689403839547,True,12,248,0.0,,0.000665474391446606,False,7,0.6366457343101501,0.18346267938613892,0.0,0.9999998807907104,11.531778335571289
4,8.939987182617188,0.11113546457722406,True,12,249,0.0,,0.000665474391446606,False,8,0.7948139905929565,0.1840357482433319,0.0,0.9999997615814209,8.998027801513672
4,17.554813385009766,0.056466851863798795,True,12,250,0.0,,0.000665474391446606,False,9,0.7416461706161499,0.18219557404518127,0.0,0.9999998807907104,17.709505081176758
4,8.101712226867676,0.12291298965437168,True,12,251,0.0,,0.000665474391446606,False,10,0.7600131034851074,0.1807771921157837,0.0,0.9999998807907104,8.135836601257324
4,8.561553955078125,0.1151567979263834,True,12,252,0.0,,0.000665474391446606,False,11,0.7965881824493408,0.18085259199142456,0.0,0.9999998807907104,8.683812141418457
4,7.368815898895264,0.1325241080658614,True,12,253,0.0,,0.000665474391446606,False,12,0.8269891142845154,0.18334481120109558,0.0,0.9999998807907104,7.545796871185303
4,14.173126220703125,0.06944521894553439,True,12,254,0.0,,0.000665474391446606,False,13,0.8210325837135315,0.18067780137062073,0.0,0.9999998807907104,14.399839401245117
4,14.587203979492188,0.06797866020238734,True,12,255,0.0,,0.000665474391446606,False,14,0.8064723014831543,0.17869938910007477,0.0,0.9999999403953552,14.710498809814453
4,10.749377250671387,0.09191681539427132,True,12,256,0.0,,0.000665474391446606,False,15,0.774514377117157,0.17720766365528107,0.0,0.9999998807907104,10.879402160644531
4,13.256526947021484,0.07440194502460196,True,12,257,0.0,,0.000665474391446606,False,16,0.8787295818328857,0.17598767578601837,0.0,0.9999998807907104,13.440508842468262
4,14.999570846557617,0.06559319316486519,True,12,258,0.0,,0.000665474391446606,False,17,1.2671200037002563,0.17668648064136505,0.0,0.9999998211860657,15.245484352111816
4,13.448870658874512,0.06962564040488442,True,12,259,0.0,,0.000665474391446606,False,18,2.120166063308716,0.17466476559638977,0.0,1.0,14.36252498626709
3,13.63289737701416,0.06786856187782357,True,12,260,0.0,,0.000665474391446606,False,19,2.599773406982422,0.17371831834316254,0.0,0.9999998807907104,14.734362602233887
4,10.767648696899414,0.09137195790903133,True,13,261,0.0,,0.0006116492065111791,False,0,0.7983385920524597,0.16018137335777283,0.0,0.9999999403953552,10.944276809692383
4,9.614843368530273,0.10287956545879341,True,13,262,0.0,,0.0006116492065111791,False,1,0.80438631772995,0.1614217311143875,0.0,0.9999999403953552,9.72010326385498
4,7.5612101554870605,0.13200059115865334,True,13,263,0.0,,0.0006116492065111791,False,2,0.7148867249488831,0.16138096153736115,0.0,0.9999999403953552,7.575723648071289
4,8.09188461303711,0.12156982865983297,True,13,264,0.0,,0.0006116492065111791,False,3,0.8002458214759827,0.16126300394535065,0.0,0.9999998807907104,8.225725173950195
4,6.441589832305908,0.1571949164884766,True,13,265,0.0,,0.0006116492065111791,False,4,0.7413293123245239,0.1610974669456482,0.0,0.9999998211860657,6.3615288734436035
4,13.968833923339844,0.071415548363892,True,13,266,0.0,,0.0006116492065111791,False,5,0.8156805634498596,0.16057820618152618,0.0,0.9999999403953552,14.00255298614502
4,8.974331855773926,0.10896030412321213,True,13,267,0.0,,0.0006116492065111791,False,6,0.7391610145568848,0.1589064747095108,0.0,0.9999998807907104,9.177654266357422
4,16.3255615234375,0.06062419021838737,True,13,268,0.0,,0.0006116492065111791,False,7,0.8047844171524048,0.15950511395931244,0.0,0.9999998211860657,16.495065689086914
4,25.779373168945312,0.038482553344660365,True,13,269,0.0,,0.0006116492065111791,False,8,0.7452498078346252,0.15731243789196014,0.0,0.9999998211860657,25.985801696777344
4,12.817300796508789,0.0762513662076403,True,13,270,0.0,,0.0006116492065111791,False,9,0.8147256374359131,0.15653403103351593,0.0,0.9999998807907104,13.114519119262695
4,24.879615783691406,0.03993695255872001,True,13,271,0.0,,0.0006116492065111791,False,10,0.7492024898529053,0.15499700605869293,0.0,0.9999998807907104,25.039466857910156
4,6.681379795074463,0.15081583872950496,True,13,272,0.0,,0.0006116492065111791,False,11,0.7518354654312134,0.15501746535301208,0.0,0.9999998211860657,6.630603313446045
4,8.54167366027832,0.1139102157076071,True,13,273,0.0,,0.0006116492065111791,False,12,0.9016130566596985,0.1566058099269867,0.0,0.9999999403953552,8.778843879699707
4,7.230695724487305,0.13633440581360062,True,13,274,0.0,,0.0006116492065111791,False,13,0.8316367268562317,0.15692363679409027,0.0,0.9999999403953552,7.334905624389648
4,10.084137916564941,0.09739619442085184,True,13,275,0.0,,0.0006116492065111791,False,14,0.7275911569595337,0.15518945455551147,0.0,0.9999998807907104,10.267341613769531
4,5.47682523727417,0.18233662622570543,True,13,276,0.0,,0.0006116492065111791,False,15,0.7838866710662842,0.15701009333133698,0.0,0.9999998211860657,5.48436164855957
4,5.665669918060303,0.17231657543944526,True,13,277,0.0,,0.0006116492065111791,False,16,0.7663590908050537,0.15795031189918518,0.0,0.9999998211860657,5.803272247314453
4,6.137147426605225,0.15889636177192742,True,13,278,0.0,,0.0006116492065111791,False,17,0.8814271092414856,0.15724365413188934,0.0,0.9999999403953552,6.293410301208496
4,6.158489227294922,0.15378929299305513,True,13,279,0.0,,0.0006116492065111791,False,18,0.7700552344322205,0.15813963115215302,0.0,0.9999998211860657,6.502403259277344
3,5.854025363922119,0.16435292235855134,True,13,280,0.0,,0.0006116492065111791,False,19,0.8125902414321899,0.15774989128112793,0.0,0.9999997615814209,6.08446741104126
4,4.591960906982422,0.20295723158141774,True,14,281,0.0,,0.0005564262558136022,False,0,1.2879225015640259,0.14320766925811768,0.0,0.9999998807907104,4.9271464347839355
4,3.866753339767456,0.2348336402074135,True,14,282,0.0,,0.0005564262558136022,False,1,1.2345561981201172,0.14538787305355072,0.0,0.9999997615814209,4.258333683013916
4,5.888612270355225,0.1669833972248686,True,14,283,0.0,,0.0005564262558136022,False,2,1.2380223274230957,0.14421869814395905,0.0,0.9999997615814209,5.988619327545166
4,7.893359184265137,0.12451690112780267,True,14,284,0.0,,0.0005564262558136022,False,3,0.7978715300559998,0.14450563490390778,0.0,0.9999998807907104,8.031038284301758
4,5.2143025398254395,0.19467951687332266,True,14,285,0.0,,0.0005564262558136022,False,4,0.6644337773323059,0.1433841586112976,0.0,0.9999998211860657,5.1366472244262695
4,4.867825508117676,0.20884874919421795,True,14,286,0.0,,0.0005564262558136022,False,5,0.7761431932449341,0.14272189140319824,0.0,0.9999997615814209,4.788154125213623
4,4.446676731109619,0.2182033087087712,True,14,287,0.0,,0.0005564262558136022,False,6,0.8305038809776306,0.14344869554042816,0.0,0.9999997615814209,4.582881927490234
4,13.481366157531738,0.06583470853128356,True,14,288,0.0,,0.0005564262558136022,False,7,3.1113390922546387,0.14248600602149963,0.0,0.9999998211860657,15.189556121826172
4,7.1175856590271,0.11608819228966781,True,14,289,0.0,,0.0005564262558136022,False,8,2.1581547260284424,0.14217881858348846,0.0,0.9999998807907104,8.614140510559082
4,9.667855262756348,0.102314790963151,True,14,290,0.0,,0.0005564262558136022,False,9,0.8372659683227539,0.14096423983573914,0.0,0.9999998807907104,9.773757934570312
4,5.037871837615967,0.19414340408793604,True,14,291,0.0,,0.0005564262558136022,False,10,0.8278168439865112,0.14283625781536102,0.0,0.9999998807907104,5.150831699371338
4,17.286827087402344,0.056928391608543474,True,14,292,0.0,,0.0005564262558136022,False,11,0.9078404307365417,0.1413075029850006,0.0,0.9999998807907104,17.565927505493164
4,5.596717834472656,0.17914636324644354,True,14,293,0.0,,0.0005564262558136022,False,12,0.6920825242996216,0.14359599351882935,0.0,0.9999998807907104,5.582027912139893
4,15.815749168395996,0.06292368015820213,True,14,294,0.0,,0.0005564262558136022,False,13,0.7177162766456604,0.14032922685146332,0.0,0.9999998211860657,15.892268180847168
4,12.78608226776123,0.07788028858701602,True,14,295,0.0,,0.0005564262558136022,False,14,0.8159528374671936,0.13770999014377594,0.0,0.9999999403953552,12.840219497680664
4,14.085107803344727,0.07033908225051308,True,14,296,0.0,,0.0005564262558136022,False,15,0.945048451423645,0.13583117723464966,0.0,0.9999999403953552,14.21684741973877
4,9.981616973876953,0.09825173314833174,True,14,297,0.0,,0.0005564262558136022,False,16,0.8526470065116882,0.13526083528995514,0.0,0.9999999403953552,10.177937507629395
4,6.748810768127441,0.14368975676601575,True,14,298,0.0,,0.0005564262558136022,False,17,0.681017279624939,0.1356218457221985,0.0,0.9999998211860657,6.959438323974609
4,11.323315620422363,0.08656609711376445,True,14,299,0.0,,0.0005564262558136022,False,18,0.8684658408164978,0.1345328688621521,0.0,0.9999998211860657,11.55186653137207
3,10.308806419372559,0.09588095639556893,True,14,300,0.0,,0.0005564262558136022,False,19,0.7644810080528259,0.13423724472522736,0.0,0.9999999403953552,10.42959976196289
4,18.57735252380371,0.052742538993201055,True,15,301,0.0,,0.0005005,False,0,1.2119574546813965,0.11946328729391098,0.0,0.9999998807907104,18.96002769470215
4,17.348678588867188,0.05533990010513027,True,15,302,0.0,,0.0005005,False,1,2.0422732830047607,0.11910270899534225,0.0,0.9999999403953552,18.070144653320312
4,12.295845031738281,0.07547257269259784,True,15,303,0.0,,0.0005005,False,2,2.056638717651367,0.11989019811153412,0.0,0.9999999403953552,13.249846458435059
4,8.289427757263184,0.09737469546495253,True,15,304,0.0,,0.0005005,False,3,3.1336374282836914,0.11997614055871964,0.0,0.9999998807907104,10.269608497619629
4,24.911558151245117,0.039850593717508535,True,15,305,0.0,,0.0005005,False,4,0.693774938583374,0.11886690557003021,0.0,0.9999998807907104,25.09372901916504
4,7.042120933532715,0.14029497405768013,True,15,306,0.0,,0.0005005,False,5,0.8916283249855042,0.11821835488080978,0.0,0.9999998211860657,7.127839088439941
4,18.193180084228516,0.05493306091443689,True,15,307,0.0,,0.0005005,False,6,0.7840296030044556,0.11767388880252838,0.0,0.9999999403953552,18.2039737701416
4,12.852827072143555,0.07777904371273404,True,15,308,0.0,,0.0005005,False,7,0.7554594278335571,0.11668670177459717,0.0,0.9999999403953552,12.85693359375
4,7.052362442016602,0.14083041211432507,True,15,309,0.0,,0.0005005,False,8,0.7913787961006165,0.11639351397752762,0.0,0.9999998211860657,7.100739002227783
4,5.891819477081299,0.163121982909291,True,15,310,0.0,,0.0005005,False,9,0.8563031554222107,0.11694751679897308,0.0,0.9999998807907104,6.1303815841674805
4,5.25059175491333,0.18323585927107994,True,15,311,0.0,,0.0005005,False,10,0.7728122472763062,0.1185305267572403,0.0,0.9999998211860657,5.457447052001953
4,11.906009674072266,0.08291728767754163,True,15,312,0.0,,0.0005005,False,11,0.8163488507270813,0.11711256951093674,0.0,0.9999998807907104,12.060211181640625
4,8.114029884338379,0.11583020710177153,True,15,313,0.0,,0.0005005,False,12,1.0009771585464478,0.11717172712087631,0.0,0.9999999403953552,8.633326530456543
4,6.108993053436279,0.14792365717519868,True,15,314,0.0,,0.0005005,False,13,1.3569183349609375,0.11685337871313095,0.0,0.9999998807907104,6.760243892669678
4,6.348451137542725,0.13326667728740565,True,15,315,0.0,,0.0005005,False,14,2.2289927005767822,0.11777793616056442,0.0,0.9999999403953552,7.503751277923584
4,4.815370559692383,0.2107689181292956,True,15,316,0.0,,0.0005005,False,15,0.8025223612785339,0.11951754242181778,0.0,0.9999997615814209,4.744532585144043
4,15.79483699798584,0.06296281596140914,True,15,317,0.0,,0.0005005,False,16,0.7284450531005859,0.11743132770061493,0.0,0.9999999403953552,15.882390022277832
4,6.899820804595947,0.1461265916418721,True,15,318,0.0,,0.0005005,False,17,0.8088555932044983,0.11682838946580887,0.0,0.9999998211860657,6.843381404876709
4,8.635773658752441,0.11632227710229096,True,15,319,0.0,,0.0005005,False,18,0.7574718594551086,0.11596795916557312,0.0,0.9999999403953552,8.596805572509766
3,7.740664005279541,0.1259930697419324,True,15,320,0.0,,0.0005005,False,19,0.8453949689865112,0.11673397570848465,0.0,0.9999998807907104,7.936944484710693
4,3.604198694229126,0.2663006028915965,True,16,321,0.0,,0.00044457374418639775,False,0,0.7865297198295593,0.10527577996253967,0.0,0.9999997615814209,3.755154848098755
4,4.12100076675415,0.2359417274047886,True,16,322,0.0,,0.00044457374418639775,False,1,0.749841034412384,0.10766760259866714,0.0,0.9999997615814209,4.238334655761719
4,6.8437395095825195,0.14564701514362208,True,16,323,0.0,,0.00044457374418639775,False,2,0.7443205714225769,0.10713128745555878,0.0,0.9999998211860657,6.865914821624756
4,7.612984657287598,0.12928778812148967,True,16,324,0.0,,0.00044457374418639775,False,3,0.8515488505363464,0.10641495883464813,0.0,0.9999998211860657,7.734682559967041
4,9.203587532043457,0.10847657375841344,True,16,325,0.0,,0.00044457374418639775,False,4,0.7591099739074707,0.10534729063510895,0.0,0.9999999403953552,9.21858024597168
4,13.165129661560059,0.07550141800611067,True,16,326,0.0,,0.00044457374418639775,False,5,0.8395712375640869,0.10521972924470901,0.0,0.9999998807907104,13.244784355163574
4,5.3159708976745605,0.1899967656686142,True,16,327,0.0,,0.00044457374418639775,False,6,0.7788211107254028,0.10396027565002441,0.0,0.9999997615814209,5.263247489929199
4,8.295892715454102,0.12046369589607579,True,16,328,0.0,,0.00044457374418639775,False,7,0.7459210157394409,0.1042959988117218,0.0,1.0,8.30125617980957
4,5.078667163848877,0.20216539401030342,True,16,329,0.0,,0.00044457374418639775,False,8,0.7618141174316406,0.10472811758518219,0.0,0.9999997615814209,4.946444988250732
4,5.772359848022461,0.16370077760429685,True,16,330,0.0,,0.00044457374418639775,False,9,0.9078388810157776,0.10536815971136093,0.0,0.9999999403953552,6.108706474304199
4,20.388944625854492,0.04852562217046942,True,16,331,0.0,,0.00044457374418639775,False,10,0.8369262218475342,0.10438607633113861,0.0,0.9999998807907104,20.607669830322266
4,8.244839668273926,0.12004363616214711,True,16,332,0.0,,0.00044457374418639775,False,11,0.7847644686698914,0.10308275371789932,0.0,0.9999998807907104,8.330304145812988
4,10.972557067871094,0.08955936484336105,True,16,333,0.0,,0.00044457374418639775,False,12,0.7741240859031677,0.10307459533214569,0.0,0.9999998807907104,11.165778160095215
4,9.095702171325684,0.10928581761545103,True,16,334,0.0,,0.00044457374418639775,False,13,0.8362255096435547,0.1025133728981018,0.0,0.9999999403953552,9.150318145751953
4,4.177516937255859,0.244129472603313,True,16,335,0.0,,0.00044457374418639775,False,14,0.786440908908844,0.10276882350444794,0.0,0.9999997615814209,4.096187114715576
4,12.229668617248535,0.08125851757699316,True,16,336,0.0,,0.00044457374418639775,False,15,0.8384233117103577,0.10185655206441879,0.0,0.9999999403953552,12.306402206420898
